combo_id,underlying,strategy_type,width_pct,tp_pct,sl_mult,entry_date,expiration_date,exit_date,dte,short_strike,long_strike,spot_at_entry,credit,max_loss,exit_cost,pnl,exit_reason,iv_at_entry,iv_rank_at_entry,has_real_quote,short_ticker,long_ticker
TLT_2023-01-10_PUT_5pct_TP50_SL200,TLT,PUT,0.05,0.5,2.0,2023-01-10,2023-02-17,2023-01-12,38,100.0,95.0,103.99,0.82,418.0,0.37,45.0,take_profit,0.19754410971336317,0.6502839391381408,True,O:TLT230217P00100000,O:TLT230217P00095000
TLT_2023-01-10_PUT_5pct_TP75_SL100,TLT,PUT,0.05,0.75,1.0,2023-01-10,2023-02-17,2023-01-18,38,100.0,95.0,103.99,0.82,418.0,0.2,62.0,take_profit,0.19754410971336317,0.6502839391381408,True,O:TLT230217P00100000,O:TLT230217P00095000
TLT_2023-01-10_PUT_5pct_TP75_SL200,TLT,PUT,0.05,0.75,2.0,2023-01-10,2023-02-17,2023-01-18,38,100.0,95.0,103.99,0.82,418.0,0.2,62.0,take_profit,0.19754410971336317,0.6502839391381408,True,O:TLT230217P00100000,O:TLT230217P00095000
XLV_2023-01-10_PUT_5pct_TP50_SL100,XLV,PUT,0.05,0.5,1.0,2023-01-10,2023-02-17,2023-02-01,38,131.0,124.0,134.52,1.07,593.0,0.46,61.0,take_profit,0.14675899024779993,0.3066041194436221,True,O:XLV230217P00131000,O:XLV230217P00124000
XLV_2023-01-10_PUT_5pct_TP50_SL200,XLV,PUT,0.05,0.5,2.0,2023-01-10,2023-02-17,2023-02-01,38,131.0,124.0,134.52,1.07,593.0,0.46,61.0,take_profit,0.14675899024779993,0.3066041194436221,True,O:XLV230217P00131000,O:XLV230217P00124000
XLV_2023-01-10_PUT_5pct_TP75_SL100,XLV,PUT,0.05,0.75,1.0,2023-01-10,2023-02-17,2023-02-14,38,131.0,124.0,134.52,1.07,593.0,0.21,86.0,take_profit,0.14675899024779993,0.3066041194436221,True,O:XLV230217P00131000,O:XLV230217P00124000
XLV_2023-01-10_PUT_5pct_TP75_SL200,XLV,PUT,0.05,0.75,2.0,2023-01-10,2023-02-17,2023-02-14,38,131.0,124.0,134.52,1.07,593.0,0.21,86.0,take_profit,0.14675899024779993,0.3066041194436221,True,O:XLV230217P00131000,O:XLV230217P00124000
GLD_2023-01-11_CALL_10pct_TP50_SL100,GLD,CALL,0.1,0.5,1.0,2023-01-11,2023-02-17,2023-01-19,37,181.0,200.0,174.62,1.27,1773.0,2.77,-150.0,stop_loss,0.15282366002672293,0.41258783283023975,True,O:GLD230217C00181000,O:GLD230217C00200000
GLD_2023-01-11_CALL_10pct_TP50_SL200,GLD,CALL,0.1,0.5,2.0,2023-01-11,2023-02-17,2023-02-03,37,181.0,200.0,174.62,1.27,1773.0,0.2,107.0,take_profit,0.15282366002672293,0.41258783283023975,True,O:GLD230217C00181000,O:GLD230217C00200000
GLD_2023-01-11_CALL_10pct_TP75_SL100,GLD,CALL,0.1,0.75,1.0,2023-01-11,2023-02-17,2023-01-19,37,181.0,200.0,174.62,1.27,1773.0,2.77,-150.0,stop_loss,0.15282366002672293,0.41258783283023975,True,O:GLD230217C00181000,O:GLD230217C00200000
GLD_2023-01-11_CALL_10pct_TP75_SL200,GLD,CALL,0.1,0.75,2.0,2023-01-11,2023-02-17,2023-02-03,37,181.0,200.0,174.62,1.27,1773.0,0.2,107.0,take_profit,0.15282366002672293,0.41258783283023975,True,O:GLD230217C00181000,O:GLD230217C00200000
GLD_2023-01-11_CALL_5pct_TP50_SL100,GLD,CALL,0.05,0.5,1.0,2023-01-11,2023-02-17,2023-01-19,37,181.0,190.0,174.62,1.04,796.0,2.3,-126.0,stop_loss,0.15282366002672293,0.41258783283023975,True,O:GLD230217C00181000,O:GLD230217C00190000
GLD_2023-01-11_CALL_5pct_TP50_SL200,GLD,CALL,0.05,0.5,2.0,2023-01-11,2023-02-17,2023-02-03,37,181.0,190.0,174.62,1.04,796.0,0.19,85.0,take_profit,0.15282366002672293,0.41258783283023975,True,O:GLD230217C00181000,O:GLD230217C00190000
GLD_2023-01-11_CALL_5pct_TP75_SL100,GLD,CALL,0.05,0.75,1.0,2023-01-11,2023-02-17,2023-01-19,37,181.0,190.0,174.62,1.04,796.0,2.3,-126.0,stop_loss,0.15282366002672293,0.41258783283023975,True,O:GLD230217C00181000,O:GLD230217C00190000
GLD_2023-01-11_CALL_5pct_TP75_SL200,GLD,CALL,0.05,0.75,2.0,2023-01-11,2023-02-17,2023-02-03,37,181.0,190.0,174.62,1.04,796.0,0.19,85.0,take_profit,0.15282366002672293,0.41258783283023975,True,O:GLD230217C00181000,O:GLD230217C00190000
GLD_2023-01-11_PUT_5pct_TP50_SL100,GLD,PUT,0.05,0.5,1.0,2023-01-11,2023-02-17,2023-01-13,37,170.0,161.0,174.62,1.04,796.0,0.47,57.0,take_profit,0.15282366002672293,0.41258783283023975,True,O:GLD230217P00170000,O:GLD230217P00161000
GLD_2023-01-11_PUT_5pct_TP50_SL200,GLD,PUT,0.05,0.5,2.0,2023-01-11,2023-02-17,2023-01-13,37,170.0,161.0,174.62,1.04,796.0,0.47,57.0,take_profit,0.15282366002672293,0.41258783283023975,True,O:GLD230217P00170000,O:GLD230217P00161000
GLD_2023-01-11_PUT_5pct_TP75_SL100,GLD,PUT,0.05,0.75,1.0,2023-01-11,2023-02-17,2023-01-24,37,170.0,161.0,174.62,1.04,796.0,0.23,81.0,take_profit,0.15282366002672293,0.41258783283023975,True,O:GLD230217P00170000,O:GLD230217P00161000
GLD_2023-01-11_PUT_5pct_TP75_SL200,GLD,PUT,0.05,0.75,2.0,2023-01-11,2023-02-17,2023-01-24,37,170.0,161.0,174.62,1.04,796.0,0.23,81.0,take_profit,0.15282366002672293,0.41258783283023975,True,O:GLD230217P00170000,O:GLD230217P00161000
DIA_2023-01-17_PUT_10pct_TP50_SL100,DIA,PUT,0.1,0.5,1.0,2023-01-17,2023-02-24,2023-02-07,38,330.0,295.0,339.16,2.95,3204.9999999999995,1.13,182.0,take_profit,0.14671160899707372,0.3450823830084395,True,O:DIA230224P00330000,O:DIA230224P00295000
DIA_2023-01-17_PUT_10pct_TP50_SL200,DIA,PUT,0.1,0.5,2.0,2023-01-17,2023-02-24,2023-02-07,38,330.0,295.0,339.16,2.95,3204.9999999999995,1.13,182.0,take_profit,0.14671160899707372,0.3450823830084395,True,O:DIA230224P00330000,O:DIA230224P00295000
DIA_2023-01-17_PUT_10pct_TP75_SL100,DIA,PUT,0.1,0.75,1.0,2023-01-17,2023-02-24,2023-02-14,38,330.0,295.0,339.16,2.95,3204.9999999999995,0.61,234.0,take_profit,0.14671160899707372,0.3450823830084395,True,O:DIA230224P00330000,O:DIA230224P00295000
DIA_2023-01-17_PUT_10pct_TP75_SL200,DIA,PUT,0.1,0.75,2.0,2023-01-17,2023-02-24,2023-02-14,38,330.0,295.0,339.16,2.95,3204.9999999999995,0.61,234.0,take_profit,0.14671160899707372,0.3450823830084395,True,O:DIA230224P00330000,O:DIA230224P00295000
DIA_2023-01-17_PUT_5pct_TP50_SL100,DIA,PUT,0.05,0.5,1.0,2023-01-17,2023-02-24,2023-02-07,38,330.0,315.0,339.16,2.2,1280.0,0.96,124.0,take_profit,0.14671160899707372,0.3450823830084395,True,O:DIA230224P00330000,O:DIA230224P00315000
DIA_2023-01-17_PUT_5pct_TP50_SL200,DIA,PUT,0.05,0.5,2.0,2023-01-17,2023-02-24,2023-02-07,38,330.0,315.0,339.16,2.2,1280.0,0.96,124.0,take_profit,0.14671160899707372,0.3450823830084395,True,O:DIA230224P00330000,O:DIA230224P00315000
DIA_2023-01-17_PUT_5pct_TP75_SL100,DIA,PUT,0.05,0.75,1.0,2023-01-17,2023-02-24,2023-02-14,38,330.0,315.0,339.16,2.2,1280.0,0.54,166.0,take_profit,0.14671160899707372,0.3450823830084395,True,O:DIA230224P00330000,O:DIA230224P00315000
DIA_2023-01-17_PUT_5pct_TP75_SL200,DIA,PUT,0.05,0.75,2.0,2023-01-17,2023-02-24,2023-02-14,38,330.0,315.0,339.16,2.2,1280.0,0.54,166.0,take_profit,0.14671160899707372,0.3450823830084395,True,O:DIA230224P00330000,O:DIA230224P00315000
SLV_2023-01-17_CALL_10pct_TP50_SL100,SLV,CALL,0.1,0.5,1.0,2023-01-17,2023-02-24,2023-02-03,38,23.5,25.5,22.01,0.26,174.0,0.01,25.0,take_profit,0.28908775989697433,0.4642632564660763,True,O:SLV230224C00023500,O:SLV230224C00025500
SLV_2023-01-17_CALL_10pct_TP50_SL200,SLV,CALL,0.1,0.5,2.0,2023-01-17,2023-02-24,2023-02-03,38,23.5,25.5,22.01,0.26,174.0,0.01,25.0,take_profit,0.28908775989697433,0.4642632564660763,True,O:SLV230224C00023500,O:SLV230224C00025500
SLV_2023-01-17_CALL_10pct_TP75_SL100,SLV,CALL,0.1,0.75,1.0,2023-01-17,2023-02-24,2023-02-03,38,23.5,25.5,22.01,0.26,174.0,0.01,25.0,take_profit,0.28908775989697433,0.4642632564660763,True,O:SLV230224C00023500,O:SLV230224C00025500
SLV_2023-01-17_CALL_10pct_TP75_SL200,SLV,CALL,0.1,0.75,2.0,2023-01-17,2023-02-24,2023-02-03,38,23.5,25.5,22.01,0.26,174.0,0.01,25.0,take_profit,0.28908775989697433,0.4642632564660763,True,O:SLV230224C00023500,O:SLV230224C00025500
SLV_2023-01-17_CALL_5pct_TP50_SL100,SLV,CALL,0.05,0.5,1.0,2023-01-17,2023-02-24,2023-02-02,38,23.5,24.5,22.01,0.17,83.0,0.06,11.0,take_profit,0.28908775989697433,0.4642632564660763,True,O:SLV230224C00023500,O:SLV230224C00024500
SLV_2023-01-17_CALL_5pct_TP50_SL200,SLV,CALL,0.05,0.5,2.0,2023-01-17,2023-02-24,2023-02-02,38,23.5,24.5,22.01,0.17,83.0,0.06,11.0,take_profit,0.28908775989697433,0.4642632564660763,True,O:SLV230224C00023500,O:SLV230224C00024500
SLV_2023-01-17_CALL_5pct_TP75_SL100,SLV,CALL,0.05,0.75,1.0,2023-01-17,2023-02-24,2023-02-03,38,23.5,24.5,22.01,0.17,83.0,0.0,17.0,take_profit,0.28908775989697433,0.4642632564660763,True,O:SLV230224C00023500,O:SLV230224C00024500
SLV_2023-01-17_CALL_5pct_TP75_SL200,SLV,CALL,0.05,0.75,2.0,2023-01-17,2023-02-24,2023-02-03,38,23.5,24.5,22.01,0.17,83.0,0.0,17.0,take_profit,0.28908775989697433,0.4642632564660763,True,O:SLV230224C00023500,O:SLV230224C00024500
SLV_2023-01-17_PUT_10pct_TP50_SL100,SLV,PUT,0.1,0.5,1.0,2023-01-17,2023-02-24,2023-02-03,38,21.0,19.0,22.01,0.3,170.0,0.7,-40.0,stop_loss,0.28908775989697433,0.4642632564660763,True,O:SLV230224P00021000,O:SLV230224P00019000
SLV_2023-01-17_PUT_10pct_TP50_SL200,SLV,PUT,0.1,0.5,2.0,2023-01-17,2023-02-24,2023-02-14,38,21.0,19.0,22.01,0.3,170.0,0.9,-60.0,stop_loss,0.28908775989697433,0.4642632564660763,True,O:SLV230224P00021000,O:SLV230224P00019000
SLV_2023-01-17_PUT_10pct_TP75_SL100,SLV,PUT,0.1,0.75,1.0,2023-01-17,2023-02-24,2023-02-03,38,21.0,19.0,22.01,0.3,170.0,0.7,-40.0,stop_loss,0.28908775989697433,0.4642632564660763,True,O:SLV230224P00021000,O:SLV230224P00019000
SLV_2023-01-17_PUT_10pct_TP75_SL200,SLV,PUT,0.1,0.75,2.0,2023-01-17,2023-02-24,2023-02-14,38,21.0,19.0,22.01,0.3,170.0,0.9,-60.0,stop_loss,0.28908775989697433,0.4642632564660763,True,O:SLV230224P00021000,O:SLV230224P00019000
SLV_2023-01-17_PUT_5pct_TP50_SL100,SLV,PUT,0.05,0.5,1.0,2023-01-17,2023-02-24,2023-02-03,38,21.0,20.0,22.01,0.21,79.0,0.5,-29.0,stop_loss,0.28908775989697433,0.4642632564660763,True,O:SLV230224P00021000,O:SLV230224P00020000
SLV_2023-01-17_PUT_5pct_TP50_SL200,SLV,PUT,0.05,0.5,2.0,2023-01-17,2023-02-24,2023-02-13,38,21.0,20.0,22.01,0.21,79.0,0.65,-44.0,stop_loss,0.28908775989697433,0.4642632564660763,True,O:SLV230224P00021000,O:SLV230224P00020000
SLV_2023-01-17_PUT_5pct_TP75_SL100,SLV,PUT,0.05,0.75,1.0,2023-01-17,2023-02-24,2023-02-03,38,21.0,20.0,22.01,0.21,79.0,0.5,-29.0,stop_loss,0.28908775989697433,0.4642632564660763,True,O:SLV230224P00021000,O:SLV230224P00020000
SLV_2023-01-17_PUT_5pct_TP75_SL200,SLV,PUT,0.05,0.75,2.0,2023-01-17,2023-02-24,2023-02-13,38,21.0,20.0,22.01,0.21,79.0,0.65,-44.0,stop_loss,0.28908775989697433,0.4642632564660763,True,O:SLV230224P00021000,O:SLV230224P00020000
SPY_2023-01-17_CALL_5pct_TP50_SL100,SPY,CALL,0.05,0.5,1.0,2023-01-17,2023-02-24,2023-01-19,38,415.0,435.0,397.77,2.26,1774.0000000000002,0.89,137.0,take_profit,0.17244989687430182,0.2788144965818393,True,O:SPY230224C00415000,O:SPY230224C00435000
SPY_2023-01-17_CALL_5pct_TP50_SL200,SPY,CALL,0.05,0.5,2.0,2023-01-17,2023-02-24,2023-01-19,38,415.0,435.0,397.77,2.26,1774.0000000000002,0.89,137.0,take_profit,0.17244989687430182,0.2788144965818393,True,O:SPY230224C00415000,O:SPY230224C00435000
SPY_2023-01-17_CALL_5pct_TP75_SL100,SPY,CALL,0.05,0.75,1.0,2023-01-17,2023-02-24,2023-02-01,38,415.0,435.0,397.77,2.26,1774.0000000000002,5.31,-305.0,stop_loss,0.17244989687430182,0.2788144965818393,True,O:SPY230224C00415000,O:SPY230224C00435000
SPY_2023-01-17_CALL_5pct_TP75_SL200,SPY,CALL,0.05,0.75,2.0,2023-01-17,2023-02-24,2023-02-21,38,415.0,435.0,397.77,2.26,1774.0000000000002,0.06,220.0,take_profit,0.17244989687430182,0.2788144965818393,True,O:SPY230224C00415000,O:SPY230224C00435000
SPY_2023-01-17_PUT_10pct_TP50_SL100,SPY,PUT,0.1,0.5,1.0,2023-01-17,2023-02-24,2023-01-27,38,385.0,345.0,397.77,3.67,3633.0,1.7,197.0,take_profit,0.17244989687430182,0.2788144965818393,True,O:SPY230224P00385000,O:SPY230224P00345000
SPY_2023-01-17_PUT_10pct_TP50_SL200,SPY,PUT,0.1,0.5,2.0,2023-01-17,2023-02-24,2023-01-27,38,385.0,345.0,397.77,3.67,3633.0,1.7,197.0,take_profit,0.17244989687430182,0.2788144965818393,True,O:SPY230224P00385000,O:SPY230224P00345000
SPY_2023-01-17_PUT_10pct_TP75_SL100,SPY,PUT,0.1,0.75,1.0,2023-01-17,2023-02-24,2023-02-01,38,385.0,345.0,397.77,3.67,3633.0,0.88,279.0,take_profit,0.17244989687430182,0.2788144965818393,True,O:SPY230224P00385000,O:SPY230224P00345000
SPY_2023-01-17_PUT_10pct_TP75_SL200,SPY,PUT,0.1,0.75,2.0,2023-01-17,2023-02-24,2023-02-01,38,385.0,345.0,397.77,3.67,3633.0,0.88,279.0,take_profit,0.17244989687430182,0.2788144965818393,True,O:SPY230224P00385000,O:SPY230224P00345000
SPY_2023-01-17_PUT_5pct_TP50_SL100,SPY,PUT,0.05,0.5,1.0,2023-01-17,2023-02-24,2023-02-01,38,385.0,365.0,397.77,2.74,1725.9999999999998,0.67,207.0,take_profit,0.17244989687430182,0.2788144965818393,True,O:SPY230224P00385000,O:SPY230224P00365000
SPY_2023-01-17_PUT_5pct_TP50_SL200,SPY,PUT,0.05,0.5,2.0,2023-01-17,2023-02-24,2023-02-01,38,385.0,365.0,397.77,2.74,1725.9999999999998,0.67,207.0,take_profit,0.17244989687430182,0.2788144965818393,True,O:SPY230224P00385000,O:SPY230224P00365000
SPY_2023-01-17_PUT_5pct_TP75_SL100,SPY,PUT,0.05,0.75,1.0,2023-01-17,2023-02-24,2023-02-01,38,385.0,365.0,397.77,2.74,1725.9999999999998,0.67,207.0,take_profit,0.17244989687430182,0.2788144965818393,True,O:SPY230224P00385000,O:SPY230224P00365000
SPY_2023-01-17_PUT_5pct_TP75_SL200,SPY,PUT,0.05,0.75,2.0,2023-01-17,2023-02-24,2023-02-01,38,385.0,365.0,397.77,2.74,1725.9999999999998,0.67,207.0,take_profit,0.17244989687430182,0.2788144965818393,True,O:SPY230224P00385000,O:SPY230224P00365000
XLV_2023-01-17_PUT_5pct_TP50_SL100,XLV,PUT,0.05,0.5,1.0,2023-01-17,2023-02-24,2023-02-07,38,132.0,125.0,134.82,0.91,609.0,1.82,-91.0,stop_loss,0.12889516385992036,0.27651738686655053,True,O:XLV230224P00132000,O:XLV230224P00125000
XLV_2023-01-17_PUT_5pct_TP50_SL200,XLV,PUT,0.05,0.5,2.0,2023-01-17,2023-02-24,2023-02-24,38,132.0,125.0,134.82,0.91,609.0,0.0,91.0,expiration,0.12889516385992036,0.27651738686655053,True,O:XLV230224P00132000,O:XLV230224P00125000
XLV_2023-01-17_PUT_5pct_TP75_SL100,XLV,PUT,0.05,0.75,1.0,2023-01-17,2023-02-24,2023-02-07,38,132.0,125.0,134.82,0.91,609.0,1.82,-91.0,stop_loss,0.12889516385992036,0.27651738686655053,True,O:XLV230224P00132000,O:XLV230224P00125000
XLV_2023-01-17_PUT_5pct_TP75_SL200,XLV,PUT,0.05,0.75,2.0,2023-01-17,2023-02-24,2023-02-24,38,132.0,125.0,134.82,0.91,609.0,0.0,91.0,expiration,0.12889516385992036,0.27651738686655053,True,O:XLV230224P00132000,O:XLV230224P00125000
TLT_2023-01-18_CALL_5pct_TP50_SL100,TLT,CALL,0.05,0.5,1.0,2023-01-18,2023-02-24,2023-01-23,37,115.0,120.0,108.63,0.47,453.0,0.11,36.0,take_profit,0.23181735247630494,0.7053153909407971,True,O:TLT230224C00115000,O:TLT230224C00120000
TLT_2023-01-18_CALL_5pct_TP50_SL200,TLT,CALL,0.05,0.5,2.0,2023-01-18,2023-02-24,2023-01-23,37,115.0,120.0,108.63,0.47,453.0,0.11,36.0,take_profit,0.23181735247630494,0.7053153909407971,True,O:TLT230224C00115000,O:TLT230224C00120000
TLT_2023-01-18_CALL_5pct_TP75_SL100,TLT,CALL,0.05,0.75,1.0,2023-01-18,2023-02-24,2023-01-23,37,115.0,120.0,108.63,0.47,453.0,0.11,36.0,take_profit,0.23181735247630494,0.7053153909407971,True,O:TLT230224C00115000,O:TLT230224C00120000
TLT_2023-01-18_CALL_5pct_TP75_SL200,TLT,CALL,0.05,0.75,2.0,2023-01-18,2023-02-24,2023-01-23,37,115.0,120.0,108.63,0.47,453.0,0.11,36.0,take_profit,0.23181735247630494,0.7053153909407971,True,O:TLT230224C00115000,O:TLT230224C00120000
TLT_2023-01-18_PUT_10pct_TP50_SL100,TLT,PUT,0.1,0.5,1.0,2023-01-18,2023-02-24,2023-02-02,37,104.0,94.0,108.63,0.83,917.0,0.33,50.0,take_profit,0.23181735247630494,0.7053153909407971,True,O:TLT230224P00104000,O:TLT230224P00094000
TLT_2023-01-18_PUT_10pct_TP50_SL200,TLT,PUT,0.1,0.5,2.0,2023-01-18,2023-02-24,2023-02-02,37,104.0,94.0,108.63,0.83,917.0,0.33,50.0,take_profit,0.23181735247630494,0.7053153909407971,True,O:TLT230224P00104000,O:TLT230224P00094000
TLT_2023-01-18_PUT_10pct_TP75_SL100,TLT,PUT,0.1,0.75,1.0,2023-01-18,2023-02-24,2023-02-10,37,104.0,94.0,108.63,0.83,917.0,1.71,-88.0,stop_loss,0.23181735247630494,0.7053153909407971,True,O:TLT230224P00104000,O:TLT230224P00094000
TLT_2023-01-18_PUT_10pct_TP75_SL200,TLT,PUT,0.1,0.75,2.0,2023-01-18,2023-02-24,2023-02-16,37,104.0,94.0,108.63,0.83,917.0,2.65,-182.0,stop_loss,0.23181735247630494,0.7053153909407971,True,O:TLT230224P00104000,O:TLT230224P00094000
GLD_2023-01-20_CALL_10pct_TP50_SL100,GLD,CALL,0.1,0.5,1.0,2023-01-20,2023-02-24,2023-02-08,35,185.0,205.0,179.29,1.39,1861.0,0.13,126.0,take_profit,0.13593748177149245,0.29107394606779885,True,O:GLD230224C00185000,O:GLD230224C00205000
GLD_2023-01-20_CALL_10pct_TP50_SL200,GLD,CALL,0.1,0.5,2.0,2023-01-20,2023-02-24,2023-02-08,35,185.0,205.0,179.29,1.39,1861.0,0.13,126.0,take_profit,0.13593748177149245,0.29107394606779885,True,O:GLD230224C00185000,O:GLD230224C00205000
GLD_2023-01-20_CALL_10pct_TP75_SL100,GLD,CALL,0.1,0.75,1.0,2023-01-20,2023-02-24,2023-02-08,35,185.0,205.0,179.29,1.39,1861.0,0.13,126.0,take_profit,0.13593748177149245,0.29107394606779885,True,O:GLD230224C00185000,O:GLD230224C00205000
GLD_2023-01-20_CALL_10pct_TP75_SL200,GLD,CALL,0.1,0.75,2.0,2023-01-20,2023-02-24,2023-02-08,35,185.0,205.0,179.29,1.39,1861.0,0.13,126.0,take_profit,0.13593748177149245,0.29107394606779885,True,O:GLD230224C00185000,O:GLD230224C00205000
GLD_2023-01-20_CALL_5pct_TP50_SL100,GLD,CALL,0.05,0.5,1.0,2023-01-20,2023-02-24,2023-02-02,35,185.0,195.0,179.29,1.18,882.0,0.46,72.0,take_profit,0.13593748177149245,0.29107394606779885,True,O:GLD230224C00185000,O:GLD230224C00195000
GLD_2023-01-20_CALL_5pct_TP50_SL200,GLD,CALL,0.05,0.5,2.0,2023-01-20,2023-02-24,2023-02-02,35,185.0,195.0,179.29,1.18,882.0,0.46,72.0,take_profit,0.13593748177149245,0.29107394606779885,True,O:GLD230224C00185000,O:GLD230224C00195000
GLD_2023-01-20_CALL_5pct_TP75_SL100,GLD,CALL,0.05,0.75,1.0,2023-01-20,2023-02-24,2023-02-03,35,185.0,195.0,179.29,1.18,882.0,0.12,106.0,take_profit,0.13593748177149245,0.29107394606779885,True,O:GLD230224C00185000,O:GLD230224C00195000
GLD_2023-01-20_CALL_5pct_TP75_SL200,GLD,CALL,0.05,0.75,2.0,2023-01-20,2023-02-24,2023-02-03,35,185.0,195.0,179.29,1.18,882.0,0.12,106.0,take_profit,0.13593748177149245,0.29107394606779885,True,O:GLD230224C00185000,O:GLD230224C00195000
GLD_2023-01-20_PUT_5pct_TP50_SL100,GLD,PUT,0.05,0.5,1.0,2023-01-20,2023-02-24,2023-02-03,35,175.0,166.0,179.29,1.09,791.0,2.81,-172.0,stop_loss,0.13593748177149245,0.29107394606779885,True,O:GLD230224P00175000,O:GLD230224P00166000
GLD_2023-01-20_PUT_5pct_TP50_SL200,GLD,PUT,0.05,0.5,2.0,2023-01-20,2023-02-24,2023-02-13,35,175.0,166.0,179.29,1.09,791.0,3.32,-223.0,stop_loss,0.13593748177149245,0.29107394606779885,True,O:GLD230224P00175000,O:GLD230224P00166000
GLD_2023-01-20_PUT_5pct_TP75_SL100,GLD,PUT,0.05,0.75,1.0,2023-01-20,2023-02-24,2023-02-03,35,175.0,166.0,179.29,1.09,791.0,2.81,-172.0,stop_loss,0.13593748177149245,0.29107394606779885,True,O:GLD230224P00175000,O:GLD230224P00166000
GLD_2023-01-20_PUT_5pct_TP75_SL200,GLD,PUT,0.05,0.75,2.0,2023-01-20,2023-02-24,2023-02-13,35,175.0,166.0,179.29,1.09,791.0,3.32,-223.0,stop_loss,0.13593748177149245,0.29107394606779885,True,O:GLD230224P00175000,O:GLD230224P00166000
TLT_2023-01-25_CALL_10pct_TP50_SL100,TLT,CALL,0.1,0.5,1.0,2023-01-25,2023-03-03,2023-02-07,37,113.0,125.0,107.48,0.48,1152.0,0.1,38.0,take_profit,0.2196830669805314,0.7926407509917521,True,O:TLT230303C00113000,O:TLT230303C00125000
TLT_2023-01-25_CALL_10pct_TP50_SL200,TLT,CALL,0.1,0.5,2.0,2023-01-25,2023-03-03,2023-02-07,37,113.0,125.0,107.48,0.48,1152.0,0.1,38.0,take_profit,0.2196830669805314,0.7926407509917521,True,O:TLT230303C00113000,O:TLT230303C00125000
TLT_2023-01-25_CALL_10pct_TP75_SL100,TLT,CALL,0.1,0.75,1.0,2023-01-25,2023-03-03,2023-02-07,37,113.0,125.0,107.48,0.48,1152.0,0.1,38.0,take_profit,0.2196830669805314,0.7926407509917521,True,O:TLT230303C00113000,O:TLT230303C00125000
TLT_2023-01-25_CALL_10pct_TP75_SL200,TLT,CALL,0.1,0.75,2.0,2023-01-25,2023-03-03,2023-02-07,37,113.0,125.0,107.48,0.48,1152.0,0.1,38.0,take_profit,0.2196830669805314,0.7926407509917521,True,O:TLT230303C00113000,O:TLT230303C00125000
TLT_2023-01-25_CALL_5pct_TP50_SL100,TLT,CALL,0.05,0.5,1.0,2023-01-25,2023-03-03,2023-02-07,37,113.0,118.0,107.48,0.39,461.00000000000006,0.07,32.0,take_profit,0.2196830669805314,0.7926407509917521,True,O:TLT230303C00113000,O:TLT230303C00118000
TLT_2023-01-25_CALL_5pct_TP50_SL200,TLT,CALL,0.05,0.5,2.0,2023-01-25,2023-03-03,2023-02-07,37,113.0,118.0,107.48,0.39,461.00000000000006,0.07,32.0,take_profit,0.2196830669805314,0.7926407509917521,True,O:TLT230303C00113000,O:TLT230303C00118000
TLT_2023-01-25_CALL_5pct_TP75_SL100,TLT,CALL,0.05,0.75,1.0,2023-01-25,2023-03-03,2023-02-07,37,113.0,118.0,107.48,0.39,461.00000000000006,0.07,32.0,take_profit,0.2196830669805314,0.7926407509917521,True,O:TLT230303C00113000,O:TLT230303C00118000
TLT_2023-01-25_CALL_5pct_TP75_SL200,TLT,CALL,0.05,0.75,2.0,2023-01-25,2023-03-03,2023-02-07,37,113.0,118.0,107.48,0.39,461.00000000000006,0.07,32.0,take_profit,0.2196830669805314,0.7926407509917521,True,O:TLT230303C00113000,O:TLT230303C00118000
GLD_2023-02-06_PUT_5pct_TP50_SL100,GLD,PUT,0.05,0.5,1.0,2023-02-06,2023-03-10,2023-03-03,32,169.0,160.0,173.82,0.96,803.9999999999999,0.17,79.0,take_profit,0.16228782741646505,0.5517509920990138,True,O:GLD230310P00169000,O:GLD230310P00160000
GLD_2023-02-06_PUT_5pct_TP50_SL200,GLD,PUT,0.05,0.5,2.0,2023-02-06,2023-03-10,2023-03-03,32,169.0,160.0,173.82,0.96,803.9999999999999,0.17,79.0,take_profit,0.16228782741646505,0.5517509920990138,True,O:GLD230310P00169000,O:GLD230310P00160000
GLD_2023-02-06_PUT_5pct_TP75_SL100,GLD,PUT,0.05,0.75,1.0,2023-02-06,2023-03-10,2023-03-03,32,169.0,160.0,173.82,0.96,803.9999999999999,0.17,79.0,take_profit,0.16228782741646505,0.5517509920990138,True,O:GLD230310P00169000,O:GLD230310P00160000
GLD_2023-02-06_PUT_5pct_TP75_SL200,GLD,PUT,0.05,0.75,2.0,2023-02-06,2023-03-10,2023-03-03,32,169.0,160.0,173.82,0.96,803.9999999999999,0.17,79.0,take_profit,0.16228782741646505,0.5517509920990138,True,O:GLD230310P00169000,O:GLD230310P00160000
SLV_2023-02-06_CALL_10pct_TP50_SL100,SLV,CALL,0.1,0.5,1.0,2023-02-06,2023-03-10,2023-02-14,32,22.0,24.0,20.48,0.16,184.0,0.07,9.0,take_profit,0.2645801310885348,0.3609195107477413,True,O:SLV230310C00022000,O:SLV230310C00024000
SLV_2023-02-06_CALL_10pct_TP50_SL200,SLV,CALL,0.1,0.5,2.0,2023-02-06,2023-03-10,2023-02-14,32,22.0,24.0,20.48,0.16,184.0,0.07,9.0,take_profit,0.2645801310885348,0.3609195107477413,True,O:SLV230310C00022000,O:SLV230310C00024000
